,HomePlanet,CryoSleep,Deck,RoomNum,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
3553,Mars,False,E,226.0,P,TRAPPIST-1e,20.0,False,984.0,1.0,921.0,0.0,304.8547912992357,False
3554,Earth,False,E,600.3676712973864,P,TRAPPIST-1e,32.0,False,0.0,600.0,80.0,0.0,18.0,False
3555,Mars,True,F,790.0,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
3556,Earth,False,F,600.3676712973864,P,PSO J318.5-22,28.82793046746535,False,0.0,2.0,0.0,0.0,867.0,False
3557,Earth,False,F,718.0,S,PSO J318.5-22,41.0,False,0.0,122.0,0.0,104.0,486.0,False
3558,Mars,False,F,719.0,S,TRAPPIST-1e,27.0,False,1192.0,0.0,0.0,0.0,0.0,True
3559,Earth,False,G,625.0,S,PSO J318.5-22,49.0,False,0.0,51.0,101.0,50.0,304.8547912992357,True
3560,Earth,False,G,626.0,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,1565.0,224.0,False
3561,Earth,False,G,627.0,S,55 Cancri e,34.0,False,71.0,0.0,242.0,393.0,0.0,False
3562,Mars,False,D,123.0,S,TRAPPIST-1e,73.0,False,799.0,0.0,190.0,68.0,0.0,False
3563,Earth,False,G,627.0,P,TRAPPIST-1e,40.0,False,1387.0,614.0,1564.0,5.0,0.0,False
3564,Earth,False,E,255.0,S,PSO J318.5-22,63.0,False,1.0,897.0,0.0,0.0,8.0,False
3565,Mars,False,F,723.0,S,TRAPPIST-1e,21.0,False,1060.0,0.0,91.0,0.0,0.0,True
3566,Earth,False,E,227.0,P,TRAPPIST-1e,21.0,False,28.0,580.0,0.0,0.0,236.0,True
3567,Mars,False,E,228.0,P,TRAPPIST-1e,23.0,False,418.0,4.0,627.0,0.0,0.0,False
3568,Mars,False,F,793.0,P,TRAPPIST-1e,31.0,False,1049.0,31.0,227.0,2.0,0.0,False
3569,Earth,False,F,794.0,P,55 Cancri e,41.0,False,312.0,89.0,44.0,0.0,252.0,False
3570,Earth,True,G,630.0,P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True
3571,Europa,False,C,126.0,P,TRAPPIST-1e,36.0,False,90.0,2050.0,0.0,15.0,1244.0,False
3572,Earth,False,F,795.0,P,TRAPPIST-1e,24.0,False,4.0,314.0,0.0,0.0,428.0,False
3573,Earth,False,G,631.0,P,TRAPPIST-1e,27.0,False,0.0,253.0,0.0,79.0,421.0,False
3574,Europa,False,C,137.0,S,55 Cancri e,24.0,False,38.0,257.0,0.0,54.0,4184.0,False
3575,Europa,True,C,137.0,S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True
3576,Europa,False,C,137.0,S,TRAPPIST-1e,25.0,False,0.0,6130.0,0.0,36.0,1.0,True
3577,Europa,True,C,137.0,S,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True
3578,Europa,True,C,137.0,S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True
3579,Europa,False,C,137.0,S,TRAPPIST-1e,31.0,False,0.0,1565.0,0.0,97.0,1678.0,True
3580,Europa,True,C,137.0,S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True
3581,Europa,False,C,127.0,P,TRAPPIST-1e,57.0,False,205.0,4415.0,0.0,1589.0,305.0,False
3582,Mars,True,F,796.0,P,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True
3583,Earth,False,F,725.0,S,PSO J318.5-22,18.0,False,16.0,6.0,735.0,0.0,0.0,True
3584,Earth,True,G,632.0,P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True
3585,Earth,False,F,726.0,S,TRAPPIST-1e,23.0,False,339.0,754.0,7.0,0.0,0.0,True
3586,Europa,True,E,230.0,P,55 Cancri e,34.0,False,0.0,0.0,173.72916912197996,0.0,0.0,True
3587,Mars,True,F,729.0,S,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True
3588,Mars,False,E,256.0,S,TRAPPIST-1e,21.0,False,2627.0,0.0,597.0,0.0,0.0,True
3589,Mars,True,E,256.0,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False
3590,Mars,False,D,124.0,S,TRAPPIST-1e,13.0,False,974.0,0.0,1883.0,0.0,505.0,False
3591,Mars,False,F,729.0,S,TRAPPIST-1e,54.0,False,149.0,981.0,215.0,0.0,0.0,True
3592,Mars,False,F,729.0,S,TRAPPIST-1e,13.0,False,1008.0,667.0,8.0,0.0,304.8547912992357,False
3593,Mars,False,D,124.0,S,TRAPPIST-1e,18.0,False,12.0,458.07720329024676,1105.0,658.0,16.0,False
3594,Europa,True,D,125.0,S,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True
3595,Europa,False,F,797.0,P,TRAPPIST-1e,43.0,False,0.0,0.0,7.0,0.0,963.0,False
3596,Earth,False,F,798.0,P,TRAPPIST-1e,56.0,False,3.0,458.07720329024676,768.0,0.0,304.8547912992357,True
3597,Earth,False,F,731.0,S,TRAPPIST-1e,63.0,False,1540.0,458.07720329024676,0.0,0.0,1.0,False
3598,Earth,False,G,630.0,S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True
3599,Earth,False,G,630.0,S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False
3600,Earth,False,G,630.0,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
3601,Earth,False,F,731.0,S,55 Cancri e,16.0,False,0.0,0.0,623.0,40.0,209.0,True
3602,Earth,True,G,630.0,S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True
3603,Earth,True,G,630.0,S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,False
3604,Europa,True,B,148.0,S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
3605,Europa,True,B,149.0,S,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,True
3606,Mars,True,F,799.0,P,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True
3607,Earth,False,F,800.0,P,TRAPPIST-1e,29.0,False,2478.0,0.0,31.0,4.0,11.0,False
3608,Earth,False,G,631.0,S,TRAPPIST-1e,28.82793046746535,False,86.0,218.0,0.0,0.0,479.0,False
3609,Earth,False,E,258.0,S,TRAPPIST-1e,22.0,False,158.0,1556.0,1189.0,845.0,96.0,True
3610,Earth,False,E,232.0,P,TRAPPIST-1e,19.0,False,0.0,0.0,3.0,785.0,0.0,False
3611,Mars,False,F,801.0,P,55 Cancri e,31.0,False,796.0,0.0,70.0,595.0,0.0,False
3612,Europa,True,B,150.0,S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,True
3613,Europa,False,B,150.0,S,TRAPPIST-1e,38.0,False,0.0,3060.0,0.0,4.0,2325.0,False
3614,Europa,True,B,150.0,S,55 Cancri e,13.0,False,0.0,0.0,0.0,311.1387779083431,0.0,True
3615,Earth,True,G,633.0,P,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,True
3616,Earth,False,G,633.0,S,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True
3617,Earth,True,G,634.0,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
3618,Earth,False,F,735.0,S,PSO J318.5-22,18.0,False,0.0,525.0,0.0,0.0,84.0,True
3619,Mars,True,E,233.0,P,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,False
3620,Mars,False,E,233.0,P,TRAPPIST-1e,27.0,False,847.0,458.07720329024676,4.0,0.0,1.0,False
3621,Mars,False,E,233.0,P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True
3622,Mars,False,C,140.0,S,55 Cancri e,18.0,False,0.0,4387.0,0.0,2241.0,0.0,True
3623,Earth,True,G,635.0,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False
3624,Earth,True,G,636.0,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
3625,Europa,True,E,234.0,P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True
3626,Earth,False,G,636.0,P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,False
3627,Earth,True,G,636.0,P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,False
3628,Earth,True,G,636.0,P,55 Cancri e,7.0,False,0.0,0.0,0.0,311.1387779083431,0.0,True
3629,Earth,False,G,636.0,P,PSO J318.5-22,6.0,False,0.0,0.0,0.0,0.0,0.0,False
3630,Earth,False,F,804.0,P,TRAPPIST-1e,56.0,False,967.0,0.0,0.0,3.0,0.0,False
3631,Earth,True,G,636.0,P,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True
3632,Earth,False,G,637.0,S,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,909.0,False
3633,Earth,True,G,639.0,S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True
3634,Europa,True,C,141.0,S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True
3635,Europa,False,F,736.0,S,TRAPPIST-1e,41.0,False,6.0,1.0,11.0,1046.0,0.0,False
3636,Earth,False,E,260.0,S,TRAPPIST-1e,20.0,False,9.0,0.0,1462.0,94.0,54.0,True
3637,Earth,True,G,640.0,S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True
3638,Earth,False,F,737.0,S,TRAPPIST-1e,15.0,False,309.0,28.0,496.0,20.0,49.0,True
3639,Earth,False,F,738.0,S,TRAPPIST-1e,23.0,False,0.0,93.0,1.0,0.0,542.0,False
3640,Earth,False,F,738.0,S,PSO J318.5-22,29.0,False,0.0,2.0,553.0,44.0,0.0,False
3641,Earth,True,G,641.0,S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True
3642,Europa,False,D,128.0,S,TRAPPIST-1e,14.0,False,2.0,881.0,0.0,578.0,214.0,False
3643,Europa,True,D,128.0,S,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,True
3644,Europa,False,B,124.0,P,TRAPPIST-1e,30.0,False,0.0,690.0,0.0,49.0,2264.0,False
3645,Earth,False,F,806.0,P,TRAPPIST-1e,21.0,False,0.0,0.0,173.72916912197996,65.0,480.0,False
3646,Earth,False,E,262.0,S,TRAPPIST-1e,26.0,False,35.0,42.0,711.0,0.0,0.0,True
3647,Earth,True,G,641.0,P,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,True
3648,Earth,False,F,808.0,P,TRAPPIST-1e,18.0,False,95.0,0.0,0.0,13.0,622.0,False
3649,Earth,True,G,642.0,P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True
3650,Earth,True,G,642.0,P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
3651,Earth,False,E,263.0,S,55 Cancri e,19.0,False,0.0,47.0,0.0,263.0,384.0,True
3652,Earth,False,F,810.0,P,TRAPPIST-1e,18.0,False,716.0,458.07720329024676,0.0,0.0,0.0,False
3653,Europa,False,C,142.0,S,55 Cancri e,38.0,False,55.0,1258.0,0.0,650.0,10786.0,False
3654,Europa,False,C,142.0,S,55 Cancri e,42.0,False,0.0,1249.0,0.0,1313.0,1148.0,True
3655,Europa,False,E,264.0,S,55 Cancri e,28.0,False,3.0,1300.0,0.0,1250.0,1148.0,False
3656,Europa,True,E,264.0,S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True
3657,Earth,False,F,740.0,S,55 Cancri e,29.0,False,0.0,0.0,0.0,1819.0,1.0,False
3658,Earth,False,F,811.0,P,55 Cancri e,42.0,False,0.0,218.0,0.0,481.0,2.0,False
3659,Mars,False,E,265.0,S,TRAPPIST-1e,18.0,False,659.0,0.0,2316.0,0.0,23.0,True
3660,Mars,False,D,129.0,S,55 Cancri e,34.0,False,2.0,0.0,805.0,29.0,0.0,True
3661,Earth,True,G,642.0,S,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True
3662,Earth,True,G,643.0,S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,False
3663,Earth,False,G,644.0,S,TRAPPIST-1e,24.0,False,3537.0,0.0,0.0,0.0,0.0,False
3664,Earth,False,F,742.0,S,TRAPPIST-1e,24.0,False,45.0,588.0,5.0,7.0,0.0,True
3665,Mars,True,F,743.0,S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True
3666,Mars,True,F,743.0,S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True
3667,Mars,True,F,743.0,S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True
3668,Earth,False,E,237.0,P,TRAPPIST-1e,37.0,False,772.0,0.0,840.0,1.0,5.0,False
3669,Mars,False,D,132.0,P,TRAPPIST-1e,60.0,True,2739.0,0.0,0.0,0.0,0.0,False
3670,Earth,True,G,643.0,P,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,False
3671,Earth,True,G,645.0,S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,False
3672,Mars,False,F,745.0,S,TRAPPIST-1e,28.0,False,629.0,0.0,659.0,607.0,0.0,False
3673,Earth,True,G,644.0,P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,False
3674,Mars,False,F,812.0,P,TRAPPIST-1e,37.0,False,14.0,0.0,91.0,1203.0,0.0,False
3675,Earth,False,F,814.0,P,TRAPPIST-1e,18.0,False,325.0,0.0,477.0,50.0,5.0,False
3676,Earth,False,E,238.0,P,TRAPPIST-1e,14.0,False,781.0,0.0,1.0,4.0,1.0,False
3677,Europa,False,C,143.0,S,TRAPPIST-1e,29.0,False,3478.0,11153.0,15.0,203.0,15.0,True
3678,Earth,False,F,746.0,S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,544.0,12.0,False
3679,Earth,True,G,647.0,S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,False
3680,Earth,True,G,648.0,S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True
3681,Mars,False,F,747.0,S,TRAPPIST-1e,41.0,False,1144.0,12.0,14.0,22.0,0.0,False
3682,Earth,False,G,646.0,P,TRAPPIST-1e,21.0,False,0.0,80.0,255.0,0.0,5190.0,False
3683,Earth,False,F,817.0,P,TRAPPIST-1e,28.0,False,653.0,0.0,0.0,0.0,20.0,False
3684,Earth,True,G,646.0,P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
3685,Earth,False,F,748.0,S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,880.0,False
3686,Mars,True,F,749.0,S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,True
3687,Earth,True,G,647.0,P,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,True
3688,Earth,False,E,239.0,P,PSO J318.5-22,55.0,False,0.0,1203.0,0.0,0.0,446.0,False
3689,Earth,False,G,648.0,P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,True
3690,Earth,True,G,650.0,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
3691,Earth,False,F,818.0,P,TRAPPIST-1e,49.0,False,324.0,275.0,0.0,0.0,0.0,False
3692,Earth,False,G,649.0,P,TRAPPIST-1e,27.0,False,0.0,0.0,1020.0,0.0,304.8547912992357,True
3693,Earth,False,G,649.0,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
3694,Mars,False,F,819.0,P,TRAPPIST-1e,22.0,False,886.0,55.0,0.0,0.0,304.8547912992357,False
3695,Earth,True,G,650.0,P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,False
3696,Mars,False,F,751.0,S,TRAPPIST-1e,23.0,False,355.0,0.0,764.0,0.0,0.0,True
3697,Earth,False,G,651.0,P,TRAPPIST-1e,44.0,False,39.0,821.0,0.0,7.0,41.0,False
3698,Europa,True,E,240.0,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
3699,Earth,False,F,752.0,S,TRAPPIST-1e,19.0,False,0.0,0.0,5.0,756.0,0.0,True
3700,Earth,True,G,652.0,S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
3701,Europa,False,G,600.3676712973864,S,TRAPPIST-1e,29.0,False,0.0,7164.0,0.0,58.0,1.0,True
3702,Earth,False,E,241.0,P,TRAPPIST-1e,19.0,False,46.0,0.0,675.0,0.0,0.0,True
3703,Earth,True,G,653.0,P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
3704,Earth,False,G,600.3676712973864,P,PSO J318.5-22,33.0,False,400.0,270.0,33.0,0.0,0.0,False
3705,Earth,True,G,654.0,S,PSO J318.5-22,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True
3706,Earth,False,G,654.0,P,TRAPPIST-1e,50.0,False,667.0,0.0,0.0,11.0,170.0,False
3707,Mars,False,F,755.0,S,TRAPPIST-1e,54.0,False,1217.0,0.0,1.0,4.0,0.0,False
3708,Mars,False,F,755.0,S,TRAPPIST-1e,43.0,False,1448.0,0.0,150.0,0.0,0.0,False
3709,Earth,False,F,822.0,P,TRAPPIST-1e,17.0,False,103.0,2183.0,0.0,16.0,0.0,True
3710,Mars,False,D,134.0,P,TRAPPIST-1e,26.0,False,1632.0,0.0,80.0,7.0,0.0,False
3711,Earth,False,F,823.0,P,TRAPPIST-1e,44.0,False,1258.0,3.0,0.0,1.0,0.0,False
3712,Earth,False,F,756.0,S,PSO J318.5-22,51.0,False,0.0,0.0,10.0,1098.0,0.0,False
3713,Europa,True,B,152.0,S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
3714,Earth,False,G,655.0,P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False
3715,Earth,False,F,825.0,P,PSO J318.5-22,40.0,False,0.0,0.0,310.0,1.0,421.0,False
3716,Earth,False,G,655.0,P,55 Cancri e,27.0,False,0.0,0.0,2.0,0.0,808.0,False
3717,Earth,False,G,655.0,P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False
3718,Earth,False,G,655.0,P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False
3719,Earth,False,G,655.0,P,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,True
3720,Earth,False,F,826.0,P,PSO J318.5-22,24.0,False,16.0,0.0,1136.0,0.0,40.0,True
3721,Earth,False,G,657.0,S,55 Cancri e,25.0,False,0.0,83.0,0.0,439.0,0.0,False
3722,Europa,False,C,129.0,P,55 Cancri e,28.0,False,89.0,4826.0,0.0,2.0,1598.0,True
3723,Earth,False,G,656.0,P,TRAPPIST-1e,25.0,False,0.0,1017.0,0.0,0.0,0.0,False
3724,Earth,True,G,658.0,S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
3725,Earth,False,F,757.0,S,TRAPPIST-1e,25.0,False,20.0,0.0,424.0,0.0,359.0,False
3726,Earth,True,G,658.0,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True
3727,Earth,False,F,758.0,S,TRAPPIST-1e,58.0,False,0.0,0.0,970.0,0.0,0.0,True
3728,Earth,True,G,659.0,S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
3729,Earth,True,G,659.0,S,PSO J318.5-22,4.0,False,0.0,0.0,0.0,0.0,0.0,True
3730,Earth,True,G,659.0,S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,False
3731,Earth,False,F,758.0,S,55 Cancri e,34.0,False,0.0,847.0,14.0,0.0,0.0,True
3732,Earth,False,G,659.0,S,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,True
3733,Earth,False,G,659.0,S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,False
3734,Mars,True,E,242.0,P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,False
3735,Earth,False,F,827.0,P,TRAPPIST-1e,22.0,False,1417.0,0.0,0.0,0.0,0.0,True
3736,Earth,False,G,657.0,P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True
3737,Earth,False,G,657.0,P,TRAPPIST-1e,17.0,False,3.0,83.0,927.0,0.0,1.0,True
3738,Earth,False,G,657.0,P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,False
3739,Earth,True,G,600.3676712973864,P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,False
3740,Earth,True,G,657.0,P,PSO J318.5-22,40.0,False,0.0,0.0,0.0,0.0,0.0,True
3741,Earth,False,F,829.0,P,PSO J318.5-22,16.0,False,4.0,0.0,2278.0,2.0,0.0,True
3742,Earth,True,G,657.0,P,TRAPPIST-1e,41.0,False,224.687617481203,0.0,0.0,0.0,0.0,True
3743,Earth,True,G,657.0,P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False
3744,Earth,True,G,660.0,S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,True
3745,Earth,True,G,660.0,S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True
3746,Earth,False,F,759.0,S,PSO J318.5-22,59.0,False,400.0,0.0,126.0,0.0,158.0,True
3747,Earth,False,G,660.0,S,TRAPPIST-1e,45.0,False,1796.0,0.0,4.0,0.0,5.0,False
3748,Earth,False,F,759.0,S,55 Cancri e,52.0,False,0.0,704.0,0.0,0.0,304.8547912992357,True
3749,Mars,True,F,760.0,S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True
3750,Earth,False,F,600.3676712973864,S,55 Cancri e,51.0,False,8.0,0.0,206.0,1247.0,14.0,True
3751,Earth,True,G,658.0,P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,False
3752,Mars,False,E,243.0,P,TRAPPIST-1e,14.0,False,460.0,0.0,0.0,315.0,172.0,False
3753,Europa,False,B,125.0,P,TRAPPIST-1e,42.0,False,0.0,456.0,1.0,1193.0,3039.0,False
3754,Europa,False,B,125.0,P,55 Cancri e,28.0,False,0.0,3238.0,0.0,750.0,2368.0,False
3755,Earth,False,E,268.0,S,55 Cancri e,34.0,False,309.0,542.0,0.0,0.0,55.0,False
3756,Mars,False,E,269.0,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False
3757,Mars,True,F,761.0,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True
3758,Mars,True,F,761.0,S,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True
3759,Mars,True,E,269.0,S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,False
3760,Mars,False,F,761.0,S,TRAPPIST-1e,23.0,False,931.0,0.0,134.0,0.0,421.0,False
3761,Earth,False,F,762.0,S,TRAPPIST-1e,20.0,False,224.687617481203,1.0,0.0,20.0,42.0,False
3762,Earth,False,E,245.0,P,55 Cancri e,59.0,False,258.0,377.0,5.0,0.0,0.0,True
3763,Europa,False,B,126.0,P,55 Cancri e,37.0,False,6498.0,1470.0,0.0,416.0,4174.0,False
3764,Mars,False,F,832.0,P,TRAPPIST-1e,32.0,False,1843.0,0.0,662.0,0.0,0.0,False
3765,Earth,False,F,833.0,P,PSO J318.5-22,37.0,False,4.0,0.0,223.0,512.0,1.0,False
3766,Earth,False,E,246.0,P,TRAPPIST-1e,27.0,False,1.0,355.0,757.0,0.0,304.8547912992357,False
3767,Europa,True,B,154.0,S,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True
3768,Earth,True,G,659.0,P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True
3769,Earth,False,G,661.0,S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True
3770,Earth,True,G,600.3676712973864,S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,False
3771,Earth,False,G,661.0,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False
3772,Earth,True,G,661.0,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False
3773,Earth,False,G,661.0,S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,False
3774,Europa,True,C,131.0,P,55 Cancri e,28.82793046746535,False,0.0,458.07720329024676,0.0,0.0,0.0,True
3775,Europa,True,C,131.0,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
3776,Earth,True,G,661.0,P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,True
3777,Europa,False,C,144.0,S,55 Cancri e,49.0,False,2025.0,7167.0,0.0,2456.0,47.0,True
3778,Mars,True,E,247.0,P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,False
3779,Earth,True,G,662.0,P,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
3780,Earth,False,G,662.0,S,TRAPPIST-1e,22.0,False,7.0,61.0,110.0,708.0,0.0,False
3781,Earth,True,G,663.0,S,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True
3782,Earth,True,G,664.0,S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,False
3783,Earth,False,F,764.0,S,TRAPPIST-1e,24.0,False,714.0,0.0,4.0,49.0,11.0,False
3784,Earth,True,G,663.0,P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,311.1387779083431,0.0,False
3785,Europa,False,A,46.0,S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,304.8547912992357,True
3786,Europa,True,A,46.0,S,55 Cancri e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True
3787,Europa,True,A,46.0,S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True
3788,Earth,False,E,248.0,P,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,32.0,1577.0,False
3789,Mars,False,F,765.0,S,TRAPPIST-1e,32.0,False,536.0,0.0,736.0,118.0,0.0,False
3790,Mars,False,F,765.0,S,TRAPPIST-1e,2.0,False,0.0,458.07720329024676,0.0,0.0,0.0,True
3791,Mars,True,F,765.0,S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True
3792,Mars,False,D,135.0,P,TRAPPIST-1e,49.0,False,1417.0,0.0,531.0,1348.0,192.0,False
3793,Earth,True,G,664.0,P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True
3794,Earth,True,G,666.0,S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
3795,Europa,True,A,47.0,S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,False
3796,Europa,False,A,35.0,P,55 Cancri e,36.0,False,0.0,1302.0,0.0,2067.0,10173.0,False
3797,Earth,True,G,668.0,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
3798,Earth,False,F,836.0,P,TRAPPIST-1e,21.0,False,3.0,34.0,600.0,0.0,8.0,False
3799,Earth,False,G,669.0,S,TRAPPIST-1e,36.0,False,437.0,442.0,0.0,2.0,1.0,False
